,Date Time,Power_Solar
191,2021-07-11 0:00:00,32.0167
192,2021-07-12 0:00:00,44.1333
193,2021-07-13 0:00:00,44.6417
194,2021-07-14 0:00:00,43.3917
195,2021-07-15 0:00:00,42.8458
196,2021-07-16 0:00:00,42.6208
197,2021-07-17 0:00:00,42.7333
198,2021-07-18 0:00:00,42.8208
199,2021-07-19 0:00:00,43.9833
200,2021-07-20 0:00:00,42.8167
201,2021-07-21 0:00:00,42.875
202,2021-07-22 0:00:00,40.8708
203,2021-07-23 0:00:00,36.3417
204,2021-07-24 0:00:00,42.0292
205,2021-07-25 0:00:00,42.3375
206,2021-07-26 0:00:00,41.9375
207,2021-07-27 0:00:00,41.175
208,2021-07-28 0:00:00,40.8708
209,2021-07-29 0:00:00,40.9708
210,2021-07-30 0:00:00,41.8125
211,2021-07-31 0:00:00,42.6542
212,2021-08-01 0:00:00,40.0458
213,2021-08-02 0:00:00,37.7958
214,2021-08-03 0:00:00,40.3292
215,2021-08-04 0:00:00,41.0792
216,2021-08-05 0:00:00,40.9917
217,2021-08-06 0:00:00,40.775
218,2021-08-07 0:00:00,41.6917
219,2021-08-08 0:00:00,41.9083
220,2021-08-09 0:00:00,39.3958
221,2021-08-10 0:00:00,34.4333
222,2021-08-11 0:00:00,34.9208
223,2021-08-12 0:00:00,36.6917
224,2021-08-13 0:00:00,35.2792
225,2021-08-14 0:00:00,35.7417
226,2021-08-15 0:00:00,33.675
227,2021-08-16 0:00:00,38.45
228,2021-08-17 0:00:00,39.6792
229,2021-08-18 0:00:00,37.7583
230,2021-08-19 0:00:00,35.1958
231,2021-08-20 0:00:00,38.6958
232,2021-08-21 0:00:00,37.8125
233,2021-08-22 0:00:00,34.0917
234,2021-08-23 0:00:00,35.1875
235,2021-08-24 0:00:00,30.7375
236,2021-08-25 0:00:00,31.9458
237,2021-08-26 0:00:00,37.7458
238,2021-08-27 0:00:00,37.9083
239,2021-08-28 0:00:00,38.7042
240,2021-08-29 0:00:00,39.1958
241,2021-08-30 0:00:00,37.8125
242,2021-08-31 0:00:00,34.95
243,2021-09-01 0:00:00,31.425
244,2021-09-02 0:00:00,38.8208
245,2021-09-03 0:00:00,37.8875
246,2021-09-04 0:00:00,37.7833
247,2021-09-05 0:00:00,36.6833
248,2021-09-06 0:00:00,25.5292
249,2021-09-07 0:00:00,34.8042
250,2021-09-08 0:00:00,38.475
251,2021-09-09 0:00:00,29.5125
252,2021-09-10 0:00:00,38.2958
253,2021-09-11 0:00:00,37.0042
254,2021-09-12 0:00:00,36.8167
255,2021-09-13 0:00:00,10.5875
256,2021-09-14 0:00:00,14.5208
257,2021-09-15 0:00:00,30.9583
258,2021-09-16 0:00:00,21.8917
259,2021-09-17 0:00:00,39.9375
260,2021-09-18 0:00:00,41.0958
261,2021-09-19 0:00:00,40.6667
262,2021-09-20 0:00:00,39.9417
263,2021-09-21 0:00:00,34.2042
264,2021-09-22 0:00:00,39.4167
265,2021-09-23 0:00:00,27.3667
266,2021-09-24 0:00:00,14.5375
267,2021-09-25 0:00:00,35.0708
268,2021-09-26 0:00:00,39.3167
269,2021-09-27 0:00:00,32.2375
